scenario,date,origin,destination,ready,feasible,reason,out_trip,out_route,out_board_stop,out_board_sequence,out_departure,out_alight_stop,out_alight_sequence,out_arrival,shopping_start,shopping_end,back_trip,back_route,back_board_stop,back_board_sequence,back_departure,back_alight_stop,back_alight_sequence,back_arrival,origin_return,elapsed_minutes,initial_wait_minutes,store_open_wait_minutes,return_wait_minutes,bus_minutes,within_budget
shopping_30,2026-09-19,いなほこども園,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,いなほこども園,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,いなほこども園,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,いなほこども園,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,いなほこども園,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,08:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,385.0,177.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,08:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,355.0,147.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,09:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,325.0,117.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:22:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,65.0,99.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,11:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,11:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,12:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,12:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,08:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,385.0,177.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,08:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,355.0,147.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,09:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,325.0,117.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,11:54:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,124.0,40.0,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,11:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,11:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,12:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,12:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_30,2026-09-19,童子丸郵便局口,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
shopping_60,2026-09-15,越前大野駅,kajiso_libre,08:00:00,True,,2+0+平日+1,2,1_1,24,08:12:00,21_2,28,08:16:00,09:30:00,10:30:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,214.0,10.0,69.0,53.0,8.0,False
shopping_60,2026-09-15,越前大野駅,kajiso_libre,08:30:00,True,,2+0+平日+2,2,1_1,1,09:15:00,21_2,28,09:58:00,10:03:00,11:03:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,184.0,43.0,0.0,20.0,47.0,False
shopping_60,2026-09-15,越前大野駅,kajiso_libre,09:00:00,True,,2+0+平日+2,2,1_1,1,09:15:00,21_2,28,09:58:00,10:03:00,11:03:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,154.0,13.0,0.0,20.0,47.0,True
shopping_60,2026-09-15,越前大野駅,kajiso_libre,09:30:00,True,,2+0+平日+2,2,1_1,24,09:54:00,21_2,28,09:58:00,10:03:00,11:03:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,124.0,22.0,0.0,20.0,8.0,True
shopping_60,2026-09-15,越前大野駅,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,1_1,1,10:56:00,21_2,28,11:47:00,11:52:00,12:52:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,218.0,54.0,0.0,35.0,55.0,False
shopping_60,2026-09-15,越前大野駅,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,1_1,1,10:56:00,21_2,28,11:47:00,11:52:00,12:52:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,188.0,24.0,0.0,35.0,55.0,False
shopping_60,2026-09-15,越前大野駅,kajiso_libre,11:00:00,True,,2+0+毎日+3,2,1_1,24,11:43:00,21_2,28,11:47:00,11:52:00,12:52:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,158.0,41.0,0.0,35.0,8.0,True
shopping_60,2026-09-15,越前大野駅,kajiso_libre,11:30:00,True,,2+0+毎日+3,2,1_1,24,11:43:00,21_2,28,11:47:00,11:52:00,12:52:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,128.0,11.0,0.0,35.0,8.0,True
