unit_role,area_code,pre_rmspe,retained_max_gate,retained_min_gate
placebo,37206,0.10422889910180433,True,True
placebo,37207,0.077645836832911597,True,True
placebo,37208,0.031078293431987224,True,True
placebo,37322,0.11937816583749289,True,True
placebo,37324,0.14484132982073361,True,True
placebo,37341,0.10632891437033745,True,True
placebo,37364,0.1955609175553244,True,True
placebo,37386,0.12858760982280593,True,True
placebo,37387,0.051942237215286971,True,True
placebo,37403,0.15543813839459134,True,True
placebo,37404,0.18129855927803465,True,True
placebo,37406,0.14576327512218071,True,True
placebo,38201,0.07427997902072675,True,True
placebo,38202,0.055172463155587576,True,True
placebo,38203,0.060879806895560655,True,True
placebo,38204,0.095411204441234992,True,True
placebo,38205,0.097993439760435119,True,True
placebo,38206,0.063437807340105928,True,True
placebo,38207,0.048963813759925645,True,True
placebo,38210,0.097958872100706737,True,True
placebo,38213,0.079882409834867774,True,True
placebo,38214,0.10176118492796755,True,True
placebo,38215,0.08488929359317747,True,True
placebo,38356,0.21176579871507342,True,True
placebo,38386,0.0683143079654423,True,True
placebo,38401,0.23385037892867178,True,True
placebo,38402,0.3262186362362372,True,False
placebo,38422,0.069300219907216007,True,True
placebo,38442,0.079525971066866416,True,True
placebo,38484,0.22112183393663909,True,True
placebo,38488,0.086042190494927354,True,True
placebo,38506,0.098061428417158009,True,True
placebo,39201,0.071156532216743965,True,True
placebo,39202,0.045604892328185938,True,True
placebo,39203,0.32735558153160599,True,False
placebo,39204,0.062499639664124196,True,True
placebo,39205,0.11082819810961242,True,True
placebo,39206,0.04746465735913695,True,True
placebo,39208,0.15766147407203324,True,True
placebo,39209,0.10471013798891869,True,True
placebo,39210,0.046682189225275124,True,True
placebo,39211,0.060558222929066159,True,True
placebo,39212,0.044128244397215181,True,True
placebo,39301,0.32945921004851558,True,False
placebo,39302,0.61793708665211544,False,False
placebo,39303,0.052190642365753305,True,True
placebo,39304,0.099763982039975913,True,True
placebo,39305,0.3327893170317906,True,False
placebo,39306,0.27219969699246155,True,False
placebo,39307,0.10563846232673316,True,True
placebo,39341,0.11758909065587074,True,True
placebo,39344,0.093436148016387013,True,True
placebo,39363,0.058375937213849448,True,True
placebo,39386,0.057491930028725581,True,True
placebo,39387,0.18462929675790479,True,True
placebo,39401,0.06405621931577879,True,True
placebo,39402,0.28464656825898849,True,False
placebo,39403,0.12175936692133685,True,True
placebo,39405,0.24124900066777433,True,True
placebo,39410,0.084054982068201986,True,True
placebo,39411,0.095468225522813241,True,True
placebo,39412,0.052614230096089808,True,True
placebo,39428,0.04488144746378675,True,True
placebo,40101,0.08155587318045486,True,True
placebo,40103,0.13829287201740373,True,True
placebo,40105,0.26260989752314395,True,False
placebo,40106,0.046345882361146909,True,True
placebo,40107,0.40260442216476039,True,False
placebo,40108,0.12920432909364482,True,True
placebo,40109,0.092617565220447298,True,True
placebo,40131,0.067436866411796456,True,True
placebo,40132,0.053433264530099507,True,True
placebo,40133,0.1274194617322976,True,True
placebo,40134,0.085617424182940174,True,True
placebo,40135,0.084247857161896603,True,True
placebo,40136,0.34252088526529595,True,False
placebo,40137,0.13954490931692015,True,True
placebo,40202,0.065911094395874101,True,True
placebo,40203,0.061282954992729052,True,True
placebo,40204,0.099423214667188536,True,True
placebo,40205,0.058078675538473012,True,True
placebo,40206,0.10650500344856438,True,True
placebo,40207,0.11331797054848082,True,True
placebo,40210,0.072960170303374858,True,True
placebo,40211,0.14302661076981732,True,True
placebo,40212,0.23474376457765658,True,True
placebo,40213,0.081148087271568581,True,True
placebo,40214,0.037256526348779503,True,True
placebo,40215,0.25290103077582327,True,True
placebo,40216,0.13158798314626874,True,True
placebo,40217,0.057509217921647302,True,True
placebo,40218,0.50894305490903091,True,False
placebo,40219,0.13133071273808664,True,True
placebo,40220,0.078247096090510004,True,True
placebo,40221,0.17393405779233898,True,True
placebo,40223,0.23580818489955205,True,True
placebo,40224,0.10798455242251946,True,True
placebo,40225,0.11595392192196101,True,True
placebo,40226,0.084736841124972734,True,True
placebo,40227,0.072217334367080929,True,True
placebo,40228,0.13454227967575341,True,True
placebo,40229,0.12690705516669915,True,True
placebo,40230,0.082453134210872664,True,True
placebo,40231,0.097824031295147218,True,True
placebo,40341,0.12027392399204749,True,True
placebo,40342,0.081176514497716776,True,True
placebo,40343,0.14578738986212286,True,True
placebo,40345,0.099656991773500583,True,True
placebo,40348,0.1317749636908927,True,True
placebo,40349,0.17749479742426108,True,True
placebo,40381,0.18748888659403837,True,True
placebo,40382,0.34821555408554034,True,False
placebo,40383,0.19211551656905873,True,True
placebo,40384,0.078226402518473376,True,True
placebo,40401,0.15663933645955275,True,True
placebo,40402,0.076228042398892734,True,True
placebo,40421,0.091795789121229945,True,True
placebo,40447,0.10855822840030091,True,True
placebo,40448,0.27725286442019259,True,False
placebo,40522,0.076468402341284172,True,True
placebo,40544,0.073454432461628832,True,True
placebo,40601,0.066500335220868623,True,True
placebo,40602,0.095502748311649496,True,True
placebo,40605,0.071755238849917885,True,True
placebo,40608,0.12042085327305493,True,True
placebo,40609,0.092615938119730568,True,True
placebo,40610,0.10889264382615785,True,True
placebo,40621,0.12438016062371188,True,True
placebo,40625,0.067785382879845105,True,True
placebo,40646,0.083057890606587165,True,True
placebo,40647,0.14906711529529304,True,True
placebo,41201,0.12190828344345121,True,True
placebo,41202,0.061729676702703414,True,True
placebo,41203,0.1532017396164011,True,True
placebo,41204,0.084651521770125998,True,True
placebo,41205,0.10709428321704259,True,True
placebo,41206,0.055799485780282411,True,True
placebo,41207,0.11403351343550044,True,True
placebo,41208,0.14437447584013394,True,True
placebo,41209,0.093619897512589326,True,True
placebo,41210,0.12808152799208711,True,True
placebo,41327,0.077011118832386108,True,True
placebo,41341,0.1441284491884319,True,True
placebo,41345,0.50004729119288605,True,False
placebo,41346,0.12138443794558013,True,True
placebo,41387,0.086109328164288873,True,True
placebo,41401,0.11019708210237192,True,True
placebo,41423,0.54172724084166868,True,False
placebo,41424,0.21982186885475338,True,True
placebo,41425,0.089006084377077965,True,True
placebo,41441,0.085465988626315312,True,True
placebo,42201,0.11064467964406184,True,True
placebo,42202,0.10566918452445626,True,True
placebo,42203,0.057181596096688415,True,True
placebo,42204,0.084763021998670987,True,True
placebo,42205,0.096431297254172307,True,True
placebo,42207,0.080417386056335319,True,True
placebo,42208,0.32804949752121626,True,False
placebo,42209,0.091064876302724793,True,True
placebo,42210,0.083201660837025779,True,True
placebo,42211,0.11660202974693373,True,True
placebo,42212,0.06440731867121062,True,True
placebo,42213,0.12918976137610075,True,True
placebo,42214,0.10215517994326979,True,True
placebo,42307,0.33159090039731592,True,False
placebo,42308,0.21774424256456515,True,True
placebo,42321,0.078073658261758452,True,True
placebo,42322,0.1431166831674642,True,True
placebo,42323,0.16382022834157733,True,True
placebo,42391,0.4880789564999784,True,False
placebo,42411,0.098874037732293252,True,True
placebo,43101,0.093644742530934091,True,True
placebo,43102,0.093793039812467005,True,True
placebo,43103,0.057230752571211171,True,True
placebo,43104,0.088041932687120225,True,True
placebo,43105,0.079958820892921487,True,True
placebo,43202,0.076363987382170304,True,True
placebo,43203,0.10926186301176601,True,True
placebo,43204,0.13400404749581499,True,True
placebo,43205,0.091619549222231547,True,True
placebo,43206,0.044409609699891356,True,True
placebo,43208,0.065779796420795886,True,True
placebo,43210,0.0511826511446246,True,True
placebo,43211,0.10894747197590371,True,True
placebo,43212,0.042596791784581409,True,True
placebo,43213,0.042654850401792718,True,True
placebo,43214,0.057395779449452906,True,True
placebo,43215,0.071412115383973129,True,True
placebo,43216,0.35331201245416882,True,False
placebo,43348,0.063714002906474818,True,True
placebo,43367,0.29406638106544192,True,False
placebo,43368,0.19021406662599891,True,True
placebo,43369,0.041438454630711961,True,True
placebo,43403,0.066840425683463503,True,True
placebo,43404,0.11166279034418154,True,True
placebo,43423,0.29421775776425035,True,False
placebo,43424,0.046014881303432814,True,True
placebo,43425,0.22153254049341964,True,True
placebo,43428,0.075095033168820061,True,True
placebo,43432,0.091685110357084904,True,True
placebo,43433,0.09113870699670934,True,True
placebo,43441,0.2021163026540985,True,True
placebo,43442,0.06329878005968706,True,True
placebo,43443,0.077840434057238381,True,True
placebo,43444,0.14881736536314799,True,True
placebo,43447,0.090058545107144825,True,True
placebo,43468,0.15054457575032684,True,True
placebo,43482,0.041426193386115889,True,True
placebo,43484,0.11377403238480525,True,True
placebo,43501,0.067624969250892522,True,True
placebo,43505,0.35477693827754692,True,False
placebo,43506,0.42116756966258212,True,False
placebo,43507,0.42440069648376988,True,False
placebo,43510,0.089801515100489504,True,True
placebo,43511,0.12972941624048709,True,True
placebo,43512,0.23693686049677629,True,True
placebo,43514,0.23412370732069576,True,True
placebo,43531,0.30869573140676848,True,False
placebo,44201,0.042755857618495256,True,True
placebo,44202,0.035324260613369816,True,True
placebo,44203,0.050384652997842512,True,True
placebo,44204,0.083873297979915301,True,True
placebo,44205,0.044202845416432095,True,True
placebo,44206,0.099352277568521039,True,True
placebo,44207,0.16161582858748769,True,True
placebo,44208,0.046093909469988405,True,True
placebo,44209,0.095080842323028089,True,True
placebo,44210,0.07268819828132278,True,True
placebo,44211,0.057539370240461088,True,True
placebo,44212,0.051900793101272401,True,True
placebo,44213,0.038914764165605076,True,True
placebo,44214,0.11403504265476437,True,True
placebo,44341,0.1494330896621805,True,True
placebo,44461,0.11107306672300729,True,True
placebo,44462,0.048107619307676451,True,True
placebo,45201,0.13296538303639249,True,True
placebo,45202,0.057604922666341957,True,True
placebo,45203,0.058441284147303756,True,True
placebo,45204,0.10124439196434905,True,True
placebo,45205,0.066042043859635177,True,True
placebo,45206,0.050284187392270696,True,True
placebo,45207,0.069266729806514743,True,True
placebo,45208,0.098193113016547012,True,True
placebo,45209,0.049372553486114051,True,True
placebo,45341,0.41501537548951478,True,False
placebo,45361,0.12055171034316978,True,True
placebo,45382,0.20105180633680017,True,True
placebo,45383,0.094356449486867083,True,True
placebo,45401,0.21564019011484209,True,True
placebo,45402,0.12090339823964291,True,True
placebo,45403,0.16845155898265393,True,True
placebo,45404,0.26349127757125101,True,False
placebo,45405,0.044076234849499525,True,True
placebo,45406,0.061889963694168007,True,True
placebo,45421,0.61575996936785682,False,False
placebo,45430,0.32364233552863186,True,False
placebo,45431,0.34871514239077028,True,False
placebo,45441,0.085020968154858434,True,True
placebo,45442,0.10262801122148321,True,True
placebo,45443,0.23235197907361924,True,True
placebo,46201,0.073328991728189089,True,True
placebo,46203,0.066849429327038287,True,True
placebo,46204,0.16467882869795769,True,True
placebo,46206,0.098424138693845267,True,True
placebo,46208,0.065203186702222207,True,True
placebo,46210,0.067300216440252719,True,True
placebo,46213,0.16515940745015187,True,True
placebo,46214,0.058233898802264226,True,True
placebo,46215,0.061124754558784876,True,True
placebo,46216,0.046536696592320938,True,True
placebo,46217,0.040953185359929506,True,True
placebo,46218,0.070222812895334857,True,True
placebo,46219,0.18709568738504129,True,True
placebo,46220,0.06681790685342899,True,True
placebo,46221,0.047291576908837063,True,True
placebo,46222,0.13050717451192886,True,True
placebo,46223,0.082961807584385802,True,True
placebo,46224,0.18407664980817878,True,True
placebo,46225,0.074931605591093867,True,True
placebo,46392,0.07786275770131415,True,True
placebo,46404,0.092633121530603629,True,True
placebo,46452,0.082192757284783216,True,True
placebo,46468,0.091758728337495321,True,True
placebo,46482,0.43861082425804954,True,False
placebo,46490,0.085919401223008215,True,True
placebo,46491,0.11003953949165385,True,True
placebo,46492,0.14564069395169008,True,True
placebo,46501,0.13598581532849491,True,True
placebo,46502,0.15692906307586685,True,True
placebo,46505,0.15477582414392999,True,True
placebo,46523,0.36064740086285041,True,False
placebo,46524,0.52319869908749506,True,False
placebo,46525,0.10848531746007535,True,True
placebo,46527,0.21604415328307119,True,True
placebo,46529,0.59173842194436066,False,False
placebo,46531,0.36030151662099369,True,False
placebo,46532,0.4539840825411926,True,False
placebo,46533,0.50637168326608206,True,False
placebo,46535,0.1524928560245028,True,True
placebo,47201,0.10741296710223271,True,True
placebo,47205,0.16887268903236224,True,True
placebo,47207,0.090949019346414736,True,True
placebo,47208,0.28436725529399448,True,False
placebo,47209,0.063046695932075653,True,True
placebo,47210,0.078501818367179912,True,True
placebo,47211,0.11622908267092671,True,True
placebo,47212,0.093931817471617274,True,True
placebo,47213,0.082581488298350561,True,True
placebo,47214,0.11834625369406961,True,True
placebo,47215,0.21196203870322294,True,True
placebo,47301,0.081352005481166931,True,True
placebo,47302,0.057308079590992003,True,True
placebo,47303,0.098744276128333752,True,True
placebo,47306,0.074230137829606913,True,True
placebo,47308,0.2031631224810769,True,True
placebo,47311,0.056804716201267078,True,True
placebo,47313,0.14138812684454674,True,True
placebo,47314,0.15367591398963512,True,True
placebo,47315,0.35054607000512489,True,False
placebo,47324,0.098981653860284291,True,True
placebo,47326,0.095480989200635649,True,True
placebo,47327,0.15359179752843366,True,True
placebo,47328,0.20946399184383244,True,True
placebo,47329,0.16959960465317553,True,True
placebo,47348,0.34359626739478943,True,False
placebo,47350,0.17188596625596345,True,True
placebo,47353,0.32440450128757486,True,False
placebo,47354,0.27460769854987266,True,False
placebo,47361,0.25618891880705574,True,True
placebo,47362,0.10593690552266793,True,True
placebo,47381,0.10046845636259388,True,True
placebo,47382,0.31620054279052673,True,False
