unit_role,area_code,donor_code,weight
placebo,4501,13227,0.033771866939790798
placebo,4501,20429,0.20430945702668032
placebo,4501,22344,0.0021358511639462219
placebo,4501,40218,0.041649070492134975
placebo,4501,46482,0.18744723570920263
placebo,4505,1105,0.00059554689563565166
placebo,4505,1210,0.0010135684897724958
placebo,4505,1220,0.030197911648569765
placebo,4505,1343,0.0035949075636532387
placebo,4505,1430,0.024900110235614531
placebo,4505,1461,0.0030937237574548632
placebo,4505,1464,0.064408770850616387
placebo,4505,1481,0.0088444418661840322
placebo,4505,1608,0.011403717960169759
placebo,4505,1642,0.037491007596060937
placebo,4505,2401,0.013681019445935751
placebo,4505,2426,0.0047549872573079983
placebo,4505,3484,0.043509956948873656
placebo,4505,3501,0.0057724219810265931
placebo,4505,5464,0.049125020766177786
placebo,4505,6206,0.079927302743799167
placebo,4505,6341,0.015156482056726709
placebo,4505,11230,0.043723135590259275
placebo,4505,11242,0.0042767818194188343
placebo,4505,13101,0.0071944338394394434
placebo,4505,13364,0.030555282445660966
placebo,4505,13401,0.013369260184350898
placebo,4505,14217,0.046844527420959022
placebo,4505,20201,0.00045287738181156524
placebo,4505,23228,0.0081906693359724229
placebo,4505,28105,0.018052524439739915
placebo,4505,34302,0.019398220049664735
placebo,4505,39302,0.023058475202554388
placebo,4505,40348,0.11163921609650519
placebo,4505,40448,0.020812903196408467
placebo,4505,42391,0.008734614500808079
placebo,4505,43512,0.13310184440630338
placebo,4505,45341,0.080941397973093604
placebo,4505,46529,0.032182938053470257
placebo,4581,1430,0.021643053096224465
placebo,4581,1461,0.014351974750766792
placebo,4581,1642,0.047842027273957539
placebo,4581,2387,0.028220439401303567
placebo,4581,2401,0.0060314814994159001
placebo,4581,3322,0.013724177309116282
placebo,4581,3366,0.0081360855737973876
placebo,4581,3501,0.013163438982768476
placebo,4581,5464,0.0098610134669488373
placebo,4581,6211,0.036828968193910815
placebo,4581,6341,0.014521689144502595
placebo,4581,6362,0.066238508109181291
placebo,4581,6382,0.098545570624889015
placebo,4581,7541,0.0073932875137525753
placebo,4581,8447,0.0058403863063150379
placebo,4581,10522,0.040241575605323411
placebo,4581,10523,0.0059193958331509571
placebo,4581,11240,0.002358116737549387
placebo,4581,13101,0.008631846959603999
placebo,4581,13103,0.024236630579133507
placebo,4581,20211,0.021836802667975004
placebo,4581,20388,0.0050822182851198491
placebo,4581,20429,0.0079016705684243297
placebo,4581,20448,0.027463638774339497
placebo,4581,23228,0.05140147483822087
placebo,4581,25425,0.045094915236248319
placebo,4581,27125,0.0060437792955211952
placebo,4581,28382,0.28397791504064829
placebo,4581,39302,0.015140264995361913
placebo,4581,42391,0.0097217987473414893
placebo,4581,43367,0.052605854589187845
placebo,4606,1461,0.0041708277031964102
placebo,4606,1481,0.053878675416656398
placebo,4606,1483,0.035113730519948816
placebo,4606,1608,0.016770788822437738
placebo,4606,1635,0.028900462292100394
placebo,4606,1642,0.0042359413232149704
placebo,4606,2401,0.005281408168794406
placebo,4606,3483,0.039288630896110448
placebo,4606,3501,0.0039826423969476559
placebo,4606,6341,0.049936609734657689
placebo,4606,7502,0.2923493421371256
placebo,4606,9343,0.010687667711685131
placebo,4606,9407,0.0018211568594985754
placebo,4606,11240,0.0081825161162460639
placebo,4606,13101,0.010281678363197809
placebo,4606,14362,0.082664477874676887
placebo,4606,20485,0.00090327987048595296
placebo,4606,21303,0.0016069537607010047
placebo,4606,21381,0.038860503938781821
placebo,4606,22302,0.052930058179066569
placebo,4606,22344,0.095388950065065731
placebo,4606,29451,0.014524887549287201
placebo,4606,31390,0.0069647273161898672
placebo,4606,34431,0.011744741185635389
placebo,4606,35343,0.023262173879871222
placebo,4606,39302,0.011757522574663299
placebo,4606,39305,0.027869565366306474
placebo,4606,40218,0.025530791442247933
placebo,4606,43507,0.0080527193942774924
placebo,4606,44207,0.028992715889977781
placebo,4606,46529,0.0040638532509469786
placebo,5201,1461,0.036841419002195772
placebo,5201,1483,0.002555688670488129
placebo,5201,2323,0.00047075538765047178
placebo,5201,3501,0.017414715273398381
placebo,5201,3506,0.01150974787555255
placebo,5201,5366,0.034105342004588764
placebo,5201,7408,0.47076405481950095
placebo,5201,12211,0.012571129833103432
placebo,5201,12227,0.010236999268588396
placebo,5201,13101,0.13641926699400972
placebo,5201,13105,0.0095895548231201347
placebo,5201,13106,0.010793435862402237
placebo,5201,14104,0.020639813845762339
placebo,5201,14204,0.036771429311094506
placebo,5201,22344,0.04088423290348913
placebo,5201,23228,0.0079526389484417207
placebo,5201,28214,0.019325867873281815
placebo,5201,28215,0.016141099051919856
placebo,5201,29201,0.03740675732484483
placebo,5201,34103,0.036593759975056789
placebo,5201,41423,0.0082691139020316402
placebo,5201,42391,0.017009277719155134
placebo,5201,46529,0.0057338993303229962
placebo,5202,1457,0.0041977052606985881
placebo,5202,1461,0.0056865631580066489
placebo,5202,1608,0.01419045968397512
placebo,5202,1635,0.007035837673406293
placebo,5202,3484,0.0018495591492121764
placebo,5202,3501,0.031738992667150072
placebo,5202,6366,0.024330429421612964
placebo,5202,7422,0.53746225808380921
placebo,5202,9407,0.0062300830796520748
placebo,5202,11105,0.023235957090674997
placebo,5202,12101,0.002685655449317243
placebo,5202,13101,0.0126119025953908
placebo,5202,13421,0.0080668619161487799
placebo,5202,20417,0.023568959143027604
placebo,5202,21381,0.00077967775201178693
placebo,5202,21421,0.0080720417999284675
placebo,5202,22302,0.045234562855606869
placebo,5202,22344,0.1485972221207601
placebo,5202,23445,0.039886675238800816
placebo,5202,31390,0.0038477820054727595
placebo,5202,34103,0.028887162449673102
placebo,5202,34431,0.0060791490615459323
placebo,5202,41423,0.0025573101570796676
placebo,5202,42391,0.0035386047964444172
placebo,5202,45430,0.0024697340375410856
placebo,5202,46524,0.0071588533530524681
placebo,5203,1461,0.0019971952931402011
placebo,5203,1483,0.018525723480035523
placebo,5203,1545,0.064946109001001368
placebo,5203,2206,0.28478589901239609
placebo,5203,2450,0.037161178479969699
placebo,5203,3366,0.02313434226499447
placebo,5203,3484,0.01268532166058052
placebo,5203,3501,0.0052145113112883907
placebo,5203,6366,0.017674953253438371
placebo,5203,6382,0.011130716032388417
placebo,5203,9407,0.14138429679013184
placebo,5203,13101,0.050078963191031806
placebo,5203,13103,0.040159190696819363
placebo,5203,13108,0.0039025332658695787
placebo,5203,13206,0.0061159610390683922
placebo,5203,14109,0.0074378928823566372
placebo,5203,22302,0.0023935765848575666
placebo,5203,23228,0.0015998736324362545
placebo,5203,24472,0.0019252154002899577
placebo,5203,27125,0.012273965519855802
placebo,5203,29201,0.0013937216540554516
placebo,5203,29451,0.011603937789378495
placebo,5203,31390,0.075125311797910183
placebo,5203,40225,0.15929700272775782
placebo,5203,41423,0.0041374289239287099
placebo,5203,42391,0.0012132109388407902
placebo,5203,44207,0.0027019673761781151
placebo,5204,1217,0.24555186896151968
placebo,5204,1460,0.030412798487869312
placebo,5204,1461,0.023739883785126752
placebo,5204,1642,0.05620620191714705
placebo,5204,2207,0.044867661791034102
placebo,5204,2387,0.038266160929780295
placebo,5204,3381,0.0067575869115837914
placebo,5204,3484,0.016230540532194096
placebo,5204,3506,0.02300014767328247
placebo,5204,4406,0.024533195015798044
placebo,5204,6210,0.088948631084319663
placebo,5204,6213,0.011864145181865425
placebo,5204,6302,0.054189880711328617
placebo,5204,10524,0.0013475963743400294
placebo,5204,11228,0.012700662078337675
placebo,5204,11240,0.037336951344839581
placebo,5204,12227,0.0051017668436892363
placebo,5204,13101,0.077445886226263069
placebo,5204,13206,0.020189285330765722
placebo,5204,14103,0.066145112194406136
placebo,5204,14109,0.010497021366537346
placebo,5204,23105,0.01433229197273308
placebo,5204,23228,0.0031268593575149136
placebo,5204,27321,0.010081687689400008
placebo,5204,36402,0.063556755276768573
placebo,5204,41345,0.011285068982491124
placebo,5204,46529,0.0022843519790645599
placebo,5206,1222,0.28903971444953774
placebo,5206,1235,0.10397917358679752
placebo,5206,1343,0.0053135241658559644
placebo,5206,1461,0.036921311453812632
placebo,5206,1545,0.073204484615559021
placebo,5206,1585,0.023068728218641865
placebo,5206,2387,0.011980288843961868
placebo,5206,2406,0.095434746458441813
placebo,5206,3484,0.0093193340380654435
placebo,5206,3501,0.022553497839169226
placebo,5206,5366,0.0025142755954483302
placebo,5206,13101,0.062944750676202268
placebo,5206,13103,0.048269404775614942
placebo,5206,14366,0.0090357291745507187
placebo,5206,22302,0.027716795553162196
placebo,5206,22344,0.048479544081843955
placebo,5206,28215,0.082787045186381858
placebo,5206,31390,0.019333796518652809
placebo,5206,43425,0.028103854768300005
placebo,5207,1428,0.01849840743398232
placebo,5207,1461,0.008985698735258443
placebo,5207,1545,0.0092711535661366383
placebo,5207,2321,0.0093719856487257305
placebo,5207,2401,0.0027759359410805379
placebo,5207,2450,0.05164848709637742
placebo,5207,3214,0.062787842871961527
placebo,5207,3484,0.033133062750199699
placebo,5207,4324,0.016203834379556085
placebo,5207,6203,0.0015521122380475572
placebo,5207,6208,0.058143349706250951
placebo,5207,6382,0.034964613941293403
placebo,5207,7461,0.11499643542460389
placebo,5207,8221,0.020088637621982267
placebo,5207,9407,0.01058659308787319
placebo,5207,13101,0.053532731950461647
placebo,5207,13206,0.028447756362720109
placebo,5207,21207,0.31033147587480103
placebo,5207,21219,0.0047740487546035553
placebo,5207,21381,0.012989927733178306
placebo,5207,21383,0.015130229786466972
placebo,5207,28204,0.032472975582922697
placebo,5207,28215,0.0077333853810831119
placebo,5207,29426,0.032605109936554029
placebo,5207,29427,0.0030327734933364805
placebo,5207,34103,0.033576650595711036
placebo,5207,43425,0.012364784104830558
placebo,5209,1210,0.013903524356002228
placebo,5209,1461,0.0050599321858897407
placebo,5209,1632,0.25091345541370225
placebo,5209,1642,0.022572152570881548
placebo,5209,2321,0.05425590669020848
placebo,5209,2343,0.010347602116090433
placebo,5209,2362,0.0039262423915265359
placebo,5209,2450,0.057526570810399802
placebo,5209,3321,0.0055456203595919172
placebo,5209,4445,0.045482431404835301
placebo,5209,5213,0.073460308288857495
placebo,5209,6361,0.0052939887553094889
placebo,5209,6382,0.079121250827544551
placebo,5209,7402,0.02900379585769872
placebo,5209,8221,0.0071230559005724193
placebo,5209,13101,0.12214458364341453
placebo,5209,13206,0.046924685934045585
placebo,5209,20543,0.0017123346371352311
placebo,5209,25212,0.035504896823330072
placebo,5209,27321,0.01126928979440717
placebo,5209,29425,0.003898498019254344
placebo,5209,34462,0.04161056192525437
placebo,5209,37406,0.011665627630301685
placebo,5209,40107,0.047908804516665765
placebo,5209,41423,0.013824879147080155
placebo,5210,1235,0.0078794874904974457
placebo,5210,1236,0.019162542391400032
placebo,5210,1391,0.020843767948215568
placebo,5210,1461,0.061601288355979028
placebo,5210,1483,0.00059224671220175606
placebo,5210,1635,0.00036922094535453892
placebo,5210,2321,0.011916035574013849
placebo,5210,2401,0.010449219700735023
placebo,5210,3366,0.0076770347850126279
placebo,5210,3501,0.001997383664470422
placebo,5210,5366,0.018166168056125771
placebo,5210,11208,0.041461494555398368
placebo,5210,11301,0.0011083699559309614
placebo,5210,12219,0.20253953045093562
placebo,5210,12236,0.030736441776938999
placebo,5210,13101,0.052071635061392479
placebo,5210,20217,0.37497425615805108
placebo,5210,22213,0.04444715512266461
placebo,5210,22344,0.012466359377769498
placebo,5210,23208,0.0064169615503103534
placebo,5210,23228,0.0014788504647165015
placebo,5210,28215,0.045818479734853569
placebo,5210,30205,0.0047829304963431744
placebo,5210,41423,0.01622791268172457
placebo,5210,46529,0.0048152269889637014
placebo,5211,1211,0.012036100412596878
placebo,5211,1343,0.0012535324023560577
placebo,5211,1391,0.0043546335656455765
placebo,5211,1545,0.062561655038679567
placebo,5211,1564,0.059153407652932713
placebo,5211,2202,0.059717334245010162
placebo,5211,2406,0.05320124268847716
placebo,5211,2423,0.00067671851966565001
placebo,5211,3366,0.021513415254297421
placebo,5211,5366,0.011330454345418335
placebo,5211,7205,0.28245626245783773
placebo,5211,10421,0.041573338141951334
placebo,5211,13101,0.068341882685889394
placebo,5211,14366,0.037602530714237734
placebo,5211,20410,0.0050038712677656525
placebo,5211,23211,0.041951367328065654
placebo,5211,28215,0.010920513559526486
placebo,5211,29441,0.019602403728221845
placebo,5211,31390,0.0061353287745151185
placebo,5211,34103,0.045132664873041024
placebo,5211,34462,0.020346085270630129
placebo,5211,40229,0.015249748726827515
placebo,5211,43425,0.069357545972596843
placebo,5211,43506,0.020273238942230445
placebo,5211,45430,0.028614671753864666
placebo,5211,46482,0.0016400516777189166
placebo,5212,1220,0.01316943197531056
placebo,5212,1461,0.0028102870813173
placebo,5212,2401,0.014190970276786797
placebo,5212,3501,0.016391783529155549
placebo,5212,3506,0.0077111792697381974
placebo,5212,4501,0.043044919455632019
placebo,5212,5215,0.26084080595980674
placebo,5212,9204,0.0040190155969022281
placebo,5212,12101,0.28024992659842923
placebo,5212,13101,0.002310256379180736
placebo,5212,19209,0.027738807745581209
placebo,5212,20209,0.023664021068886102
placebo,5212,20543,0.067654532994700353
placebo,5212,21203,0.049404813225798358
placebo,5212,22344,0.018200066325564208
placebo,5212,24207,0.021215000383956649
placebo,5212,27341,0.013309319230614453
placebo,5212,34462,0.10291533555106802
placebo,5212,40107,0.022056742034215905
placebo,5212,45341,0.0050713841664926833
placebo,5212,46524,0.0040314011508625538
placebo,5213,1210,0.032606309612257522
placebo,5213,1211,0.016066600676070329
placebo,5213,1461,0.0036363502533892124
placebo,5213,1545,0.16480130049071168
placebo,5213,1635,0.016239142876459434
placebo,5213,2401,0.0062141782270163709
placebo,5213,3214,0.096529712476260743
placebo,5213,3506,0.014957600302251252
placebo,5213,4324,0.11107929788276046
placebo,5213,4445,0.026468101878896786
placebo,5213,5209,0.23094336939113735
placebo,5213,5464,0.051295998293146641
placebo,5213,6208,0.032552828705132986
placebo,5213,7368,0.0079557535713857038
placebo,5213,7407,0.034941158643749637
placebo,5213,11240,0.013424714085275454
placebo,5213,11242,0.0027819163106153977
placebo,5213,13101,0.053090663673469277
placebo,5213,20213,0.0055406994887243245
placebo,5213,20429,0.0094061150200447519
placebo,5213,20562,0.010097062752262421
placebo,5213,21219,0.014300993380850962
placebo,5213,27321,0.04507013200813146
placebo,5214,1228,0.24155168297645038
placebo,5214,1235,0.054576382336283806
placebo,5214,1331,0.018475212660695458
placebo,5214,1461,0.0029426617647165896
placebo,5214,1485,0.0065973049176376612
placebo,5214,1545,0.044959513104050101
placebo,5214,2202,0.048476732739663138
placebo,5214,2321,0.013524228293270766
placebo,5214,2401,0.027266574859083618
placebo,5214,2423,0.0026078652230626599
placebo,5214,3501,0.0035504855288638905
placebo,5214,4102,0.025213687757061336
placebo,5214,4323,0.0058285303912552853
placebo,5214,4501,0.008617600991139231
placebo,5214,5206,0.12908434073349842
placebo,5214,9202,0.0067753466153457195
placebo,5214,13101,0.059776307761249016
placebo,5214,20417,0.0064156786729025559
placebo,5214,20429,0.00069336698639101005
placebo,5214,20485,0.0023023413766882998
placebo,5214,22302,0.036715606578476688
placebo,5214,22344,0.022902684703055596
placebo,5214,23228,0.0017282034802677205
placebo,5214,23561,0.1542399420157412
placebo,5214,27125,0.0013053152346420463
placebo,5214,34103,0.045374910500790303
placebo,5214,38402,0.010526642255883151
placebo,5214,40107,0.0081480482392457202
placebo,5214,46482,0.0046935633694872511
placebo,5214,46524,0.0051292379331016854
placebo,5215,1210,0.052141324640348465
placebo,5215,1234,0.010567861818102275
placebo,5215,1461,0.0033230174016995991
placebo,5215,1545,0.066949873492835807
placebo,5215,1585,0.0025372447923413498
placebo,5215,2202,0.049469055127522962
placebo,5215,2362,0.071550848534220501
placebo,5215,3321,0.022438572638209017
placebo,5215,3366,0.0052029134902660586
placebo,5215,3506,0.0073978454282813818
placebo,5215,4324,0.15478791808576245
placebo,5215,7344,0.21245225316184788
placebo,5215,7482,0.0011955009098622376
placebo,5215,8221,0.011090164984807797
placebo,5215,10449,0.11881219679619651
placebo,5215,13101,0.095848589569734619
placebo,5215,20209,0.051189547630519944
placebo,5215,20429,0.0020932553103659183
placebo,5215,20543,0.032396116802990871
placebo,5215,21219,0.0041257651985167499
placebo,5215,27321,0.013957424493821147
placebo,5215,40107,0.010472709691746056
placebo,5303,1362,0.060037966990198678
placebo,5303,1461,0.073297359403793089
placebo,5303,1585,0.0242051735365157
placebo,5303,1642,0.0028457226429133464
placebo,5303,2450,0.32262515033934253
placebo,5303,3501,0.10412239318313134
placebo,5303,5366,0.0241015941753191
placebo,5303,6382,0.025603142828804333
placebo,5303,7444,0.10635322278148568
placebo,5303,9407,0.0010522819906542149
placebo,5303,13101,0.017710470560482475
placebo,5303,13206,0.00045543012123802206
placebo,5303,27321,0.023268168416901169
placebo,5303,29201,0.0072622409800415953
placebo,5303,29447,0.027292642490651612
placebo,5303,29451,0.10633229931660029
placebo,5303,30344,0.003136851897794132
placebo,5303,31390,0.025464627615768152
placebo,5303,34462,0.04483326072836407
placebo,5327,1304,0.0036848624881141859
placebo,5327,1343,0.001978212655565542
placebo,5327,1391,0.081407674441753827
placebo,5327,1545,0.1086789195841629
placebo,5327,2387,0.012783709117216416
placebo,5327,2406,0.13826556244049878
placebo,5327,2408,0.15942637986754671
placebo,5327,3484,0.026165160284354214
placebo,5327,3501,0.016386020115997886
placebo,5327,5213,0.024326678260829269
placebo,5327,5366,0.015899438016918021
placebo,5327,6382,0.012898267287717013
placebo,5327,13101,0.025496802671412834
placebo,5327,13206,0.0022711173452144191
placebo,5327,14366,0.0065206495506020049
placebo,5327,20562,0.012730656221410681
placebo,5327,21212,0.075333697434033051
placebo,5327,21219,0.0040575649821005325
placebo,5327,23224,0.0076772754441044666
placebo,5327,24214,0.027899818177966759
placebo,5327,27341,0.024854367093313259
placebo,5327,28215,0.016650885531550523
placebo,5327,29426,0.022068813380986183
placebo,5327,32526,0.032284505908234382
placebo,5327,34462,0.010888903983227895
placebo,5327,40382,0.0073650189933024872
placebo,5327,41423,0.045233841168108968
placebo,5327,42208,0.076765197553756145
placebo,5348,1343,0.050059198445163045
placebo,5348,1424,0.28528672862568327
placebo,5348,1608,0.00072199835688161959
placebo,5348,1642,0.012691810378573783
placebo,5348,2423,0.05068629239299751
placebo,5348,3484,0.0092133130805065501
placebo,5348,3501,0.099063045083833165
placebo,5348,6206,0.021775091800421083
placebo,5348,7421,0.050112736550109706
placebo,5348,7447,0.032541594183727929
placebo,5348,8226,0.037859335807922209
placebo,5348,8231,0.082955029518427231
placebo,5348,12219,0.0076805045258868552
placebo,5348,13101,0.042212775686781195
placebo,5348,22344,0.078811486571234018
placebo,5348,27341,0.070276931891484692
placebo,5348,28215,0.0004068075210848231
placebo,5348,40212,0.030669145509222152
placebo,5348,40401,0.033883698776790955
placebo,5348,46482,0.0030924752932676223
placebo,5349,1225,0.17349398527251086
placebo,5349,1235,0.021053079676874076
placebo,5349,1457,0.10045759323863092
placebo,5349,1461,0.011787831339548978
placebo,5349,1483,0.018369656844306852
placebo,5349,1635,0.0039159099026008027
placebo,5349,2303,0.0063482369604633384
placebo,5349,2323,0.24273699581722172
placebo,5349,3501,0.017495243907801362
placebo,5349,5366,0.037827192213835771
placebo,5349,6382,0.005135771583675279
placebo,5349,11240,0.017029586228985816
placebo,5349,13101,0.027231285417452983
placebo,5349,20446,0.0074765644786353265
placebo,5349,20485,0.0040459930860360909
placebo,5349,21421,0.0004872326048425661
placebo,5349,22344,0.036795253148287424
placebo,5349,23108,0.011256515868810197
placebo,5349,23228,0.0030603765701045795
placebo,5349,24214,0.10864529844074218
placebo,5349,27341,0.0087177013654854349
placebo,5349,28215,0.0097603352967577627
placebo,5349,29451,0.0055362104631200889
placebo,5349,31390,0.013282605750331562
placebo,5349,41423,0.034406689491838123
placebo,5349,42391,0.056554364938711625
placebo,5349,43433,0.0024925476407594185
placebo,5349,46524,0.014599942451628066
placebo,5361,1331,0.02428689462531855
placebo,5361,1691,0.014514652598438057
placebo,5361,2321,0.010649508302360772
placebo,5361,2323,0.080805728006136848
placebo,5361,2401,0.0073448198525654989
placebo,5361,3215,0.010353236274074184
placebo,5361,3501,0.036932134874624815
placebo,5361,4323,0.0037180163494648717
placebo,5361,5213,0.027820248928121086
placebo,5361,5303,0.034453048754805427
placebo,5361,5366,0.060909630080995425
placebo,5361,6382,0.036737406280052017
placebo,5361,7482,0.086132494551859007
placebo,5361,11240,0.019213980463394991
placebo,5361,13101,0.016310152834899869
placebo,5361,14215,0.011700501656441162
placebo,5361,19209,0.00046286342034861279
placebo,5361,20481,0.16468298278852106
placebo,5361,20562,0.0039695436221036384
placebo,5361,21381,0.014828596409082724
placebo,5361,23228,0.0083364232076925081
placebo,5361,24214,0.0029591035604448258
placebo,5361,24441,0.026935151414162382
placebo,5361,27321,0.018420980845441824
placebo,5361,28215,0.014031977931822337
placebo,5361,29441,0.015933320436795677
placebo,5361,32526,0.047099982962357075
placebo,5361,33346,0.02305810451750652
placebo,5361,34462,0.0037832092724521529
placebo,5361,36341,0.058505008156167819
placebo,5361,39302,0.005051146698783161
placebo,5361,40382,0.071188995013777803
placebo,5361,41201,0.003814111572043912
placebo,5361,41423,0.014471474067450835
placebo,5361,43367,0.0067383894311863115
placebo,5361,43514,0.010434543303697481
placebo,5361,46532,0.00341163693460952
placebo,5366,1331,0.082991275538642398
placebo,5366,1333,0.10225104018694503
placebo,5366,3501,0.29833392089675398
placebo,5366,4501,0.062289246721696584
placebo,5366,11240,0.13401927258893689
placebo,5366,11301,0.0033604416287470037
placebo,5366,14366,0.14944107777953702
placebo,5366,23228,0.06677269275817127
placebo,5366,31389,0.0044033057471770864
placebo,5366,40215,0.081893496929970624
placebo,5366,46482,0.014244229223422359
placebo,5368,1220,0.014168546809439929
placebo,5368,1235,0.0039903132578641681
placebo,5368,1331,0.18364814704144938
placebo,5368,1391,0.0015245545683413438
placebo,5368,1457,0.0017204672903001672
placebo,5368,1461,0.0079872266212668123
placebo,5368,2304,0.051343367651163707
placebo,5368,2406,0.01099083484896669
placebo,5368,3366,0.0020689775003536665
placebo,5368,3501,0.013534328702770347
placebo,5368,4323,0.12916800516731342
placebo,5368,4501,0.010590932490763488
placebo,5368,5366,0.022368698465245824
placebo,5368,12234,0.022678613694928938
placebo,5368,13101,0.035758952002987496
placebo,5368,14366,0.0069346334368009573
placebo,5368,20429,0.020095576800867647
placebo,5368,22302,0.0073386220500699963
placebo,5368,22344,0.045900673319187159
placebo,5368,22424,0.012639355536371391
placebo,5368,23224,0.12735379968094473
placebo,5368,23228,0.001644301192280857
placebo,5368,28446,0.18066923556081046
placebo,5368,30205,0.0021062469666945477
placebo,5368,34103,0.027998026808685978
placebo,5368,34462,0.038776706957258683
placebo,5368,40107,0.012278559985971884
placebo,5368,41423,0.00078760011253900888
placebo,5368,41424,0.0039346954783606083
placebo,5434,1209,0.054342970904896468
placebo,5434,1481,0.0029565825384767867
placebo,5434,1642,0.0049141401771485458
placebo,5434,2423,0.01537293981995677
placebo,5434,3208,0.50400426805597076
placebo,5434,3484,0.011938082800421228
placebo,5434,3501,0.001226421912577925
placebo,5434,6322,0.23022900649301029
placebo,5434,6382,0.021248099130593185
placebo,5434,7464,0.06717301619725248
placebo,5434,11240,0.0061505931601798574
placebo,5434,12227,0.0050314632346856883
placebo,5434,13101,0.001617815743179755
placebo,5434,22344,0.007300373229175104
placebo,5434,40136,0.040761387213241677
placebo,5434,40218,0.010601517109482291
placebo,5434,46482,0.0080864500320950126
placebo,5434,46524,0.0070448722476570786
placebo,5463,1235,0.007798582751071005
placebo,5463,1404,0.0025804191976360829
placebo,5463,1457,0.006397861698334003
placebo,5463,1461,0.0065572939011316559
placebo,5463,1483,0.044652428217026356
placebo,5463,1485,0.026892715613545115
placebo,5463,1545,0.021693155736325551
placebo,5463,1585,0.0056168105788936802
placebo,5463,1608,0.034666475447220152
placebo,5463,2446,0.3535127907085216
placebo,5463,3484,0.03579284619739638
placebo,5463,3501,0.031572100270193817
placebo,5463,5212,0.048243968167363621
placebo,5463,9407,0.059059303169473776
placebo,5463,11240,0.015636747087673587
placebo,5463,12234,0.0073643663525641062
placebo,5463,12237,0.0043060428014642261
placebo,5463,13101,0.0051039499907800283
placebo,5463,20363,0.0097089294326141301
placebo,5463,21219,0.020395128889563564
placebo,5463,22344,0.050640143161795562
placebo,5463,23228,0.002843873835980166
placebo,5463,23561,0.049465174456410355
placebo,5463,27341,0.041797297310773723
placebo,5463,28215,0.0045098552817039788
placebo,5463,29361,0.0049553717125386297
placebo,5463,29427,0.0078104942591346862
placebo,5463,29451,0.029412150230452544
placebo,5463,34103,0.0021395119247107448
placebo,5463,40401,0.016272970467431473
placebo,5463,41423,0.010894195010581918
placebo,5463,43423,0.0095622279218944839
placebo,5463,45341,0.001400452352430882
placebo,5463,46524,0.0057427016953638752
placebo,5463,46531,0.0093582523354238615
placebo,5463,47354,0.0056434118345809496
placebo,5464,1635,0.074976848964068893
placebo,5464,2401,0.040870191541776089
placebo,5464,3484,0.046965409921815332
placebo,5464,8564,0.13488356595633366
placebo,5464,10444,0.033313862605716733
placebo,5464,13101,0.00088544209143545985
placebo,5464,20213,0.24578716454232813
placebo,5464,20309,0.11009111574502775
placebo,5464,20562,0.070270089635213376
placebo,5464,21303,0.0074325829078125943
placebo,5464,22461,0.0014215064943103458
placebo,5464,27341,0.066053106686029553
placebo,5464,29425,0.069782423077143482
placebo,5464,29427,0.0075412240648587208
placebo,5464,45402,0.089725465766130316
placebo,6201,1461,0.015649122577634362
placebo,6201,1545,0.061163747070545282
placebo,6201,3321,0.013847877985519794
placebo,6201,3501,0.0023148029613498443
placebo,6201,7367,0.056011715483853586
placebo,6201,8221,0.036637263242785809
placebo,6201,10449,0.034781332929572979
placebo,6201,11201,0.22617646334840413
placebo,6201,13101,0.13024460579028524
placebo,6201,13206,0.035971463018463885
placebo,6201,14215,0.034812053306110063
placebo,6201,20201,0.062640306578782293
placebo,6201,20422,0.0048128649528895806
placebo,6201,23105,0.14305670368908643
placebo,6201,34462,0.0069730044023093279
placebo,6201,40107,0.0051244494744091505
placebo,6201,41201,0.12978222318799773
placebo,6202,1235,0.01133835701573626
placebo,6202,1461,0.012320959151120883
placebo,6202,1483,0.0045252861465085578
placebo,6202,1545,0.080087031062101133
placebo,6202,2321,0.019233014441651649
placebo,6202,2323,0.0010022542892048839
placebo,6202,3321,0.028158278723401084
placebo,6202,3484,0.00046755032781114092
placebo,6202,3501,0.016554297758785298
placebo,6202,5366,0.0027080630740683787
placebo,6202,6211,0.0022245783270874566
placebo,6202,6382,0.0017603165796649823
placebo,6202,8221,0.017097692077629099
placebo,6202,13101,0.10157269071674661
placebo,6202,13102,0.0090626930259724882
placebo,6202,13108,0.001683532509372556
placebo,6202,13116,0.0033100511078448603
placebo,6202,13206,0.070129573453269534
placebo,6202,19201,0.34487985631232598
placebo,6202,23561,0.0092001986822305201
placebo,6202,28215,0.10487894605436213
placebo,6202,34103,0.014412795615808816
placebo,6202,34462,0.034729314278456068
placebo,6202,41201,0.095475315260063406
placebo,6202,41423,0.013187354008776785
placebo,6203,1461,0.060349261976210641
placebo,6203,1483,0.00044636807448249151
placebo,6203,1608,0.0028427594959788281
placebo,6203,3321,0.002885322084021319
placebo,6203,3484,0.0035664721482242764
placebo,6203,6202,0.25767903090415178
placebo,6203,7421,0.024295590231218418
placebo,6203,9407,0.017833461812102464
placebo,6203,12211,0.021223592476175276
placebo,6203,13101,0.013128838888619227
placebo,6203,13364,0.023850165453043973
placebo,6203,19209,0.36212102318306816
placebo,6203,22344,0.043035142242951463
placebo,6203,28204,0.02387704886273101
placebo,6203,28215,0.081059430139025404
placebo,6203,30401,0.007453338140342481
placebo,6203,31390,0.00091847710587572736
placebo,6203,37386,0.02018212448266107
placebo,6203,38402,0.015754143744173766
