pref_code,pref_name,year,month,total_stays,foreign_stays_10plus,vintage,frame_basis
22,静岡県,2022,6,1151230.0,4960.0,confirmed,employee_count
23,愛知県,2022,6,1143270.0,12800.0,confirmed,employee_count
24,三重県,2022,6,452640.0,1640.0,confirmed,employee_count
25,滋賀県,2022,6,253160.0,1400.0,confirmed,employee_count
26,京都府,2022,6,1644300.0,19400.0,confirmed,employee_count
27,大阪府,2022,6,2306900.0,36290.0,confirmed,employee_count
28,兵庫県,2022,6,894300.0,4440.0,confirmed,employee_count
29,奈良県,2022,6,145250.0,550.0,confirmed,employee_count
30,和歌山県,2022,6,265680.0,500.0,confirmed,employee_count
31,鳥取県,2022,6,158450.0,330.0,confirmed,employee_count
32,島根県,2022,6,227490.0,550.0,confirmed,employee_count
33,岡山県,2022,6,335330.0,2610.0,confirmed,employee_count
34,広島県,2022,6,615230.0,5220.0,confirmed,employee_count
35,山口県,2022,6,312390.0,1840.0,confirmed,employee_count
36,徳島県,2022,6,127610.0,360.0,confirmed,employee_count
37,香川県,2022,6,220920.0,640.0,confirmed,employee_count
38,愛媛県,2022,6,300160.0,1450.0,confirmed,employee_count
39,高知県,2022,6,191620.0,330.0,confirmed,employee_count
40,福岡県,2022,6,960240.0,10870.0,confirmed,employee_count
41,佐賀県,2022,6,152010.0,450.0,confirmed,employee_count
42,長崎県,2022,6,437170.0,4470.0,confirmed,employee_count
43,熊本県,2022,6,489480.0,3710.0,confirmed,employee_count
44,大分県,2022,6,432650.0,2380.0,confirmed,employee_count
45,宮崎県,2022,6,240830.0,570.0,confirmed,employee_count
46,鹿児島県,2022,6,410330.0,1590.0,confirmed,employee_count
47,沖縄県,2022,6,1442040.0,52810.0,confirmed,employee_count
01,北海道,2022,7,3051480.0,13460.0,confirmed,employee_count
02,青森県,2022,7,404760.0,1340.0,confirmed,employee_count
03,岩手県,2022,7,437900.0,1130.0,confirmed,employee_count
04,宮城県,2022,7,717400.0,2350.0,confirmed,employee_count
05,秋田県,2022,7,255400.0,720.0,confirmed,employee_count
06,山形県,2022,7,361840.0,1230.0,confirmed,employee_count
07,福島県,2022,7,776390.0,2540.0,confirmed,employee_count
08,茨城県,2022,7,424890.0,2780.0,confirmed,employee_count
09,栃木県,2022,7,794130.0,2030.0,confirmed,employee_count
10,群馬県,2022,7,600090.0,1930.0,confirmed,employee_count
11,埼玉県,2022,7,395770.0,3670.0,confirmed,employee_count
12,千葉県,2022,7,1932730.0,63880.0,confirmed,employee_count
13,東京都,2022,7,4848600.0,254470.0,confirmed,employee_count
14,神奈川県,2022,7,1921860.0,34760.0,confirmed,employee_count
15,新潟県,2022,7,763800.0,3290.0,confirmed,employee_count
16,富山県,2022,7,263250.0,1360.0,confirmed,employee_count
17,石川県,2022,7,534470.0,1790.0,confirmed,employee_count
18,福井県,2022,7,251900.0,1130.0,confirmed,employee_count
19,山梨県,2022,7,710540.0,1780.0,confirmed,employee_count
20,長野県,2022,7,1350560.0,3070.0,confirmed,employee_count
21,岐阜県,2022,7,440660.0,870.0,confirmed,employee_count
22,静岡県,2022,7,1697140.0,7430.0,confirmed,employee_count
23,愛知県,2022,7,1392290.0,17830.0,confirmed,employee_count
24,三重県,2022,7,547620.0,1620.0,confirmed,employee_count
25,滋賀県,2022,7,320820.0,2700.0,confirmed,employee_count
26,京都府,2022,7,1712370.0,25500.0,confirmed,employee_count
27,大阪府,2022,7,2625090.0,50550.0,confirmed,employee_count
28,兵庫県,2022,7,1050550.0,5980.0,confirmed,employee_count
29,奈良県,2022,7,172940.0,650.0,confirmed,employee_count
30,和歌山県,2022,7,387140.0,750.0,confirmed,employee_count
31,鳥取県,2022,7,162020.0,210.0,confirmed,employee_count
32,島根県,2022,7,228030.0,670.0,confirmed,employee_count
33,岡山県,2022,7,391540.0,2120.0,confirmed,employee_count
34,広島県,2022,7,756830.0,6850.0,confirmed,employee_count
35,山口県,2022,7,324200.0,1780.0,confirmed,employee_count
36,徳島県,2022,7,207450.0,360.0,confirmed,employee_count
37,香川県,2022,7,305250.0,990.0,confirmed,employee_count
38,愛媛県,2022,7,335320.0,1100.0,confirmed,employee_count
39,高知県,2022,7,228780.0,130.0,confirmed,employee_count
40,福岡県,2022,7,1202970.0,13180.0,confirmed,employee_count
41,佐賀県,2022,7,174080.0,600.0,confirmed,employee_count
42,長崎県,2022,7,545000.0,6050.0,confirmed,employee_count
43,熊本県,2022,7,530810.0,3180.0,confirmed,employee_count
44,大分県,2022,7,515080.0,2050.0,confirmed,employee_count
45,宮崎県,2022,7,284300.0,2230.0,confirmed,employee_count
46,鹿児島県,2022,7,513820.0,940.0,confirmed,employee_count
47,沖縄県,2022,7,1999010.0,27700.0,confirmed,employee_count
01,北海道,2022,8,3445260.0,18110.0,confirmed,employee_count
02,青森県,2022,8,421730.0,1390.0,confirmed,employee_count
03,岩手県,2022,8,534690.0,1160.0,confirmed,employee_count
04,宮城県,2022,8,849950.0,5810.0,confirmed,employee_count
05,秋田県,2022,8,276380.0,390.0,confirmed,employee_count
06,山形県,2022,8,434350.0,860.0,confirmed,employee_count
07,福島県,2022,8,862180.0,1670.0,confirmed,employee_count
08,茨城県,2022,8,477180.0,3330.0,confirmed,employee_count
09,栃木県,2022,8,1051860.0,1540.0,confirmed,employee_count
10,群馬県,2022,8,837890.0,1420.0,confirmed,employee_count
11,埼玉県,2022,8,462560.0,2900.0,confirmed,employee_count
12,千葉県,2022,8,2349750.0,53900.0,confirmed,employee_count
13,東京都,2022,8,4998110.0,260520.0,confirmed,employee_count
14,神奈川県,2022,8,2248500.0,27880.0,confirmed,employee_count
15,新潟県,2022,8,964390.0,2490.0,confirmed,employee_count
16,富山県,2022,8,330340.0,2330.0,confirmed,employee_count
17,石川県,2022,8,771080.0,3080.0,confirmed,employee_count
18,福井県,2022,8,324190.0,1120.0,confirmed,employee_count
19,山梨県,2022,8,891690.0,3340.0,confirmed,employee_count
20,長野県,2022,8,1892500.0,3250.0,confirmed,employee_count
21,岐阜県,2022,8,664190.0,1310.0,confirmed,employee_count
22,静岡県,2022,8,2405740.0,8510.0,confirmed,employee_count
23,愛知県,2022,8,1531570.0,16690.0,confirmed,employee_count
24,三重県,2022,8,753340.0,2620.0,confirmed,employee_count
25,滋賀県,2022,8,380960.0,1940.0,confirmed,employee_count
26,京都府,2022,8,1825870.0,29420.0,confirmed,employee_count
27,大阪府,2022,8,2742990.0,51540.0,confirmed,employee_count
28,兵庫県,2022,8,1311170.0,6120.0,confirmed,employee_count
29,奈良県,2022,8,203020.0,580.0,confirmed,employee_count
30,和歌山県,2022,8,520510.0,800.0,confirmed,employee_count
31,鳥取県,2022,8,215160.0,370.0,confirmed,employee_count
32,島根県,2022,8,297010.0,690.0,confirmed,employee_count
33,岡山県,2022,8,471060.0,2300.0,confirmed,employee_count
34,広島県,2022,8,876170.0,8190.0,confirmed,employee_count
35,山口県,2022,8,371380.0,1850.0,confirmed,employee_count
36,徳島県,2022,8,253270.0,650.0,confirmed,employee_count
37,香川県,2022,8,419560.0,1190.0,confirmed,employee_count
38,愛媛県,2022,8,394960.0,1030.0,confirmed,employee_count
39,高知県,2022,8,282730.0,450.0,confirmed,employee_count
40,福岡県,2022,8,1356860.0,11220.0,confirmed,employee_count
41,佐賀県,2022,8,194440.0,390.0,confirmed,employee_count
42,長崎県,2022,8,649340.0,6310.0,confirmed,employee_count
43,熊本県,2022,8,661060.0,3690.0,confirmed,employee_count
44,大分県,2022,8,660370.0,2320.0,confirmed,employee_count
45,宮崎県,2022,8,301240.0,730.0,confirmed,employee_count
46,鹿児島県,2022,8,650340.0,1280.0,confirmed,employee_count
47,沖縄県,2022,8,2049320.0,27180.0,confirmed,employee_count
01,北海道,2022,9,3092360.0,16110.0,confirmed,employee_count
02,青森県,2022,9,384480.0,1610.0,confirmed,employee_count
03,岩手県,2022,9,446640.0,1040.0,confirmed,employee_count
04,宮城県,2022,9,749770.0,4050.0,confirmed,employee_count
05,秋田県,2022,9,256490.0,720.0,confirmed,employee_count
06,山形県,2022,9,400170.0,720.0,confirmed,employee_count
07,福島県,2022,9,772570.0,2120.0,confirmed,employee_count
08,茨城県,2022,9,422240.0,8440.0,confirmed,employee_count
09,栃木県,2022,9,849240.0,3160.0,confirmed,employee_count
10,群馬県,2022,9,619440.0,1300.0,confirmed,employee_count
11,埼玉県,2022,9,381370.0,4730.0,confirmed,employee_count
12,千葉県,2022,9,1990010.0,54900.0,confirmed,employee_count
13,東京都,2022,9,4796310.0,311730.0,confirmed,employee_count
14,神奈川県,2022,9,1964550.0,38000.0,confirmed,employee_count
15,新潟県,2022,9,726340.0,3180.0,confirmed,employee_count
16,富山県,2022,9,275360.0,2150.0,confirmed,employee_count
17,石川県,2022,9,600780.0,4300.0,confirmed,employee_count
18,福井県,2022,9,216340.0,1430.0,confirmed,employee_count
19,山梨県,2022,9,670050.0,3430.0,confirmed,employee_count
20,長野県,2022,9,1291300.0,3950.0,confirmed,employee_count
21,岐阜県,2022,9,506550.0,2470.0,confirmed,employee_count
22,静岡県,2022,9,1524870.0,12400.0,confirmed,employee_count
23,愛知県,2022,9,1324020.0,22380.0,confirmed,employee_count
24,三重県,2022,9,559000.0,2580.0,confirmed,employee_count
25,滋賀県,2022,9,328400.0,2620.0,confirmed,employee_count
26,京都府,2022,9,1883260.0,40740.0,confirmed,employee_count
27,大阪府,2022,9,2648940.0,75920.0,confirmed,employee_count
28,兵庫県,2022,9,1031680.0,6210.0,confirmed,employee_count
29,奈良県,2022,9,166980.0,850.0,confirmed,employee_count
30,和歌山県,2022,9,348390.0,1260.0,confirmed,employee_count
31,鳥取県,2022,9,167330.0,680.0,confirmed,employee_count
32,島根県,2022,9,237160.0,730.0,confirmed,employee_count
33,岡山県,2022,9,414300.0,3180.0,confirmed,employee_count
34,広島県,2022,9,761480.0,7530.0,confirmed,employee_count
35,山口県,2022,9,342240.0,1830.0,confirmed,employee_count
36,徳島県,2022,9,131040.0,410.0,confirmed,employee_count
37,香川県,2022,9,255500.0,1660.0,confirmed,employee_count
38,愛媛県,2022,9,285910.0,1520.0,confirmed,employee_count
39,高知県,2022,9,200550.0,1260.0,confirmed,employee_count
40,福岡県,2022,9,1190600.0,11620.0,confirmed,employee_count
41,佐賀県,2022,9,163200.0,550.0,confirmed,employee_count
42,長崎県,2022,9,553950.0,5860.0,confirmed,employee_count
43,熊本県,2022,9,563580.0,2650.0,confirmed,employee_count
44,大分県,2022,9,517530.0,3980.0,confirmed,employee_count
45,宮崎県,2022,9,299200.0,1300.0,confirmed,employee_count
46,鹿児島県,2022,9,483980.0,1320.0,confirmed,employee_count
47,沖縄県,2022,9,1547830.0,23280.0,confirmed,employee_count
01,北海道,2022,10,2762210.0,41220.0,confirmed,employee_count
02,青森県,2022,10,443020.0,5440.0,confirmed,employee_count
03,岩手県,2022,10,524920.0,4060.0,confirmed,employee_count
04,宮城県,2022,10,821330.0,9200.0,confirmed,employee_count
05,秋田県,2022,10,312740.0,2070.0,confirmed,employee_count
06,山形県,2022,10,407170.0,1880.0,confirmed,employee_count
07,福島県,2022,10,853220.0,6370.0,confirmed,employee_count
08,茨城県,2022,10,498050.0,8050.0,confirmed,employee_count
09,栃木県,2022,10,963650.0,7320.0,confirmed,employee_count
10,群馬県,2022,10,682010.0,5210.0,confirmed,employee_count
11,埼玉県,2022,10,430490.0,6170.0,confirmed,employee_count
12,千葉県,2022,10,2148130.0,78980.0,confirmed,employee_count
13,東京都,2022,10,5943250.0,814470.0,confirmed,employee_count
14,神奈川県,2022,10,2061560.0,63980.0,confirmed,employee_count
15,新潟県,2022,10,828200.0,7280.0,confirmed,employee_count
16,富山県,2022,10,316160.0,3530.0,confirmed,employee_count
17,石川県,2022,10,658670.0,13740.0,confirmed,employee_count
18,福井県,2022,10,275660.0,1290.0,confirmed,employee_count
19,山梨県,2022,10,612940.0,15530.0,confirmed,employee_count
20,長野県,2022,10,1441750.0,14820.0,confirmed,employee_count
21,岐阜県,2022,10,559870.0,10340.0,confirmed,employee_count
22,静岡県,2022,10,1492740.0,18550.0,confirmed,employee_count
23,愛知県,2022,10,1479930.0,35860.0,confirmed,employee_count
24,三重県,2022,10,642900.0,10930.0,confirmed,employee_count
25,滋賀県,2022,10,354240.0,4070.0,confirmed,employee_count
26,京都府,2022,10,2164520.0,168660.0,confirmed,employee_count
27,大阪府,2022,10,3081710.0,224380.0,confirmed,employee_count
28,兵庫県,2022,10,1153030.0,14040.0,confirmed,employee_count
29,奈良県,2022,10,229070.0,2370.0,confirmed,employee_count
30,和歌山県,2022,10,379900.0,4540.0,confirmed,employee_count
31,鳥取県,2022,10,188310.0,900.0,confirmed,employee_count
32,島根県,2022,10,298390.0,1060.0,confirmed,employee_count
33,岡山県,2022,10,448650.0,5210.0,confirmed,employee_count
34,広島県,2022,10,843190.0,13590.0,confirmed,employee_count
35,山口県,2022,10,378190.0,2780.0,confirmed,employee_count
36,徳島県,2022,10,162290.0,1360.0,confirmed,employee_count
37,香川県,2022,10,306120.0,4290.0,confirmed,employee_count
38,愛媛県,2022,10,350220.0,2370.0,confirmed,employee_count
39,高知県,2022,10,239410.0,1030.0,confirmed,employee_count
40,福岡県,2022,10,1364890.0,55070.0,confirmed,employee_count
41,佐賀県,2022,10,182470.0,1550.0,confirmed,employee_count
42,長崎県,2022,10,652480.0,7160.0,confirmed,employee_count
43,熊本県,2022,10,619120.0,7530.0,confirmed,employee_count
44,大分県,2022,10,628340.0,15360.0,confirmed,employee_count
45,宮崎県,2022,10,330610.0,2020.0,confirmed,employee_count
46,鹿児島県,2022,10,607860.0,3230.0,confirmed,employee_count
47,沖縄県,2022,10,1939200.0,31790.0,confirmed,employee_count
01,北海道,2022,11,2359140.0,99430.0,confirmed,employee_count
02,青森県,2022,11,390400.0,6530.0,confirmed,employee_count
03,岩手県,2022,11,422340.0,4380.0,confirmed,employee_count
04,宮城県,2022,11,798290.0,11800.0,confirmed,employee_count
05,秋田県,2022,11,253750.0,1970.0,confirmed,employee_count
06,山形県,2022,11,355660.0,2670.0,confirmed,employee_count
07,福島県,2022,11,782280.0,4540.0,confirmed,employee_count
08,茨城県,2022,11,489650.0,6950.0,confirmed,employee_count
09,栃木県,2022,11,925730.0,9070.0,confirmed,employee_count
10,群馬県,2022,11,641670.0,8070.0,confirmed,employee_count
11,埼玉県,2022,11,424490.0,7740.0,confirmed,employee_count
12,千葉県,2022,11,2289520.0,98810.0,confirmed,employee_count
13,東京都,2022,11,6475300.0,1294810.0,confirmed,employee_count
14,神奈川県,2022,11,2074710.0,92510.0,confirmed,employee_count
15,新潟県,2022,11,706150.0,8960.0,confirmed,employee_count
16,富山県,2022,11,309470.0,5980.0,confirmed,employee_count
17,石川県,2022,11,726570.0,24760.0,confirmed,employee_count
18,福井県,2022,11,306230.0,1590.0,confirmed,employee_count
19,山梨県,2022,11,689160.0,42700.0,confirmed,employee_count
20,長野県,2022,11,1193700.0,30230.0,confirmed,employee_count
21,岐阜県,2022,11,559810.0,19410.0,confirmed,employee_count
22,静岡県,2022,11,1704790.0,26140.0,confirmed,employee_count
23,愛知県,2022,11,1521380.0,64420.0,confirmed,employee_count
24,三重県,2022,11,704710.0,5640.0,confirmed,employee_count
25,滋賀県,2022,11,377660.0,8300.0,confirmed,employee_count
26,京都府,2022,11,2747620.0,336140.0,confirmed,employee_count
27,大阪府,2022,11,3578880.0,496180.0,confirmed,employee_count
28,兵庫県,2022,11,1272320.0,30200.0,confirmed,employee_count
29,奈良県,2022,11,224430.0,4280.0,confirmed,employee_count
30,和歌山県,2022,11,389540.0,9920.0,confirmed,employee_count
31,鳥取県,2022,11,204460.0,2110.0,confirmed,employee_count
32,島根県,2022,11,311880.0,1050.0,confirmed,employee_count
33,岡山県,2022,11,455500.0,7280.0,confirmed,employee_count
34,広島県,2022,11,901530.0,23950.0,confirmed,employee_count
35,山口県,2022,11,388730.0,2900.0,confirmed,employee_count
36,徳島県,2022,11,173470.0,3590.0,confirmed,employee_count
37,香川県,2022,11,333270.0,6940.0,confirmed,employee_count
38,愛媛県,2022,11,411320.0,5740.0,confirmed,employee_count
39,高知県,2022,11,247320.0,1400.0,confirmed,employee_count
40,福岡県,2022,11,1558770.0,139220.0,confirmed,employee_count
41,佐賀県,2022,11,209050.0,4640.0,confirmed,employee_count
42,長崎県,2022,11,705430.0,17530.0,confirmed,employee_count
43,熊本県,2022,11,682250.0,21730.0,confirmed,employee_count
44,大分県,2022,11,681130.0,37080.0,confirmed,employee_count
45,宮崎県,2022,11,319380.0,4830.0,confirmed,employee_count
46,鹿児島県,2022,11,621840.0,6820.0,confirmed,employee_count
47,沖縄県,2022,11,1910370.0,53450.0,confirmed,employee_count
01,北海道,2022,12,2915430.0,526720.0,confirmed,employee_count
02,青森県,2022,12,355310.0,6770.0,confirmed,employee_count
03,岩手県,2022,12,409470.0,7180.0,confirmed,employee_count
04,宮城県,2022,12,778960.0,15170.0,confirmed,employee_count
05,秋田県,2022,12,213870.0,2470.0,confirmed,employee_count
06,山形県,2022,12,350200.0,9280.0,confirmed,employee_count
07,福島県,2022,12,713200.0,5770.0,confirmed,employee_count
08,茨城県,2022,12,501040.0,6780.0,confirmed,employee_count
09,栃木県,2022,12,810100.0,9540.0,confirmed,employee_count
10,群馬県,2022,12,625090.0,12930.0,confirmed,employee_count
11,埼玉県,2022,12,439770.0,9030.0,confirmed,employee_count
12,千葉県,2022,12,2429510.0,145130.0,confirmed,employee_count
13,東京都,2022,12,7838930.0,1948180.0,confirmed,employee_count
14,神奈川県,2022,12,2200910.0,105290.0,confirmed,employee_count
15,新潟県,2022,12,711910.0,21120.0,confirmed,employee_count
16,富山県,2022,12,259390.0,3690.0,confirmed,employee_count
17,石川県,2022,12,639920.0,26320.0,confirmed,employee_count
18,福井県,2022,12,252040.0,1680.0,confirmed,employee_count
19,山梨県,2022,12,651780.0,52550.0,confirmed,employee_count
20,長野県,2022,12,1199210.0,60700.0,confirmed,employee_count
21,岐阜県,2022,12,535540.0,26200.0,confirmed,employee_count
22,静岡県,2022,12,1700410.0,27790.0,confirmed,employee_count
23,愛知県,2022,12,1667840.0,75040.0,confirmed,employee_count
24,三重県,2022,12,700180.0,7690.0,confirmed,employee_count
25,滋賀県,2022,12,330400.0,10800.0,confirmed,employee_count
26,京都府,2022,12,2609800.0,438000.0,confirmed,employee_count
27,大阪府,2022,12,3763340.0,732160.0,confirmed,employee_count
28,兵庫県,2022,12,1270420.0,36370.0,confirmed,employee_count
29,奈良県,2022,12,182940.0,6090.0,confirmed,employee_count
30,和歌山県,2022,12,384990.0,10800.0,confirmed,employee_count
31,鳥取県,2022,12,173940.0,2030.0,confirmed,employee_count
32,島根県,2022,12,228980.0,1170.0,confirmed,employee_count
33,岡山県,2022,12,426710.0,8330.0,confirmed,employee_count
34,広島県,2022,12,835190.0,20820.0,confirmed,employee_count
35,山口県,2022,12,354710.0,4000.0,confirmed,employee_count
36,徳島県,2022,12,151000.0,3240.0,confirmed,employee_count
37,香川県,2022,12,296660.0,7610.0,confirmed,employee_count
38,愛媛県,2022,12,386810.0,4170.0,confirmed,employee_count
39,高知県,2022,12,226690.0,1300.0,confirmed,employee_count
40,福岡県,2022,12,1624910.0,239350.0,confirmed,employee_count
41,佐賀県,2022,12,196370.0,6250.0,confirmed,employee_count
42,長崎県,2022,12,638420.0,21010.0,confirmed,employee_count
43,熊本県,2022,12,622260.0,32670.0,confirmed,employee_count
44,大分県,2022,12,667050.0,51710.0,confirmed,employee_count
45,宮崎県,2022,12,299650.0,4000.0,confirmed,employee_count
46,鹿児島県,2022,12,579240.0,7440.0,confirmed,employee_count
47,沖縄県,2022,12,1934360.0,98830.0,confirmed,employee_count
01,北海道,2023,1,2744780.0,623500.0,confirmed,employee_count
02,青森県,2023,1,266220.0,10360.0,confirmed,employee_count
03,岩手県,2023,1,395450.0,12220.0,confirmed,employee_count
04,宮城県,2023,1,654990.0,24470.0,confirmed,employee_count
05,秋田県,2023,1,179840.0,3840.0,confirmed,employee_count
06,山形県,2023,1,330470.0,18920.0,confirmed,employee_count
07,福島県,2023,1,745430.0,12130.0,confirmed,employee_count
08,茨城県,2023,1,525280.0,12310.0,confirmed,employee_count
09,栃木県,2023,1,742640.0,14310.0,confirmed,employee_count
10,群馬県,2023,1,776610.0,27800.0,confirmed,employee_count
11,埼玉県,2023,1,362410.0,8470.0,confirmed,employee_count
12,千葉県,2023,1,1937420.0,164050.0,confirmed,employee_count
13,東京都,2023,1,7015770.0,1976570.0,confirmed,employee_count
14,神奈川県,2023,1,1957220.0,115820.0,confirmed,employee_count
15,新潟県,2023,1,797780.0,46310.0,confirmed,employee_count
16,富山県,2023,1,204040.0,4540.0,confirmed,employee_count
17,石川県,2023,1,468340.0,31000.0,confirmed,employee_count
18,福井県,2023,1,196860.0,2240.0,confirmed,employee_count
19,山梨県,2023,1,418640.0,59580.0,confirmed,employee_count
20,長野県,2023,1,1595440.0,123020.0,confirmed,employee_count
21,岐阜県,2023,1,462060.0,34990.0,confirmed,employee_count
22,静岡県,2023,1,1525840.0,29950.0,confirmed,employee_count
23,愛知県,2023,1,1377990.0,94070.0,confirmed,employee_count
24,三重県,2023,1,510780.0,6920.0,confirmed,employee_count
25,滋賀県,2023,1,282430.0,21190.0,confirmed,employee_count
26,京都府,2023,1,1817530.0,409500.0,confirmed,employee_count
27,大阪府,2023,1,3247430.0,745160.0,confirmed,employee_count
28,兵庫県,2023,1,1036760.0,51010.0,confirmed,employee_count
29,奈良県,2023,1,167470.0,5800.0,confirmed,employee_count
30,和歌山県,2023,1,318960.0,11710.0,confirmed,employee_count
31,鳥取県,2023,1,127930.0,2120.0,confirmed,employee_count
32,島根県,2023,1,190520.0,1610.0,confirmed,employee_count
33,岡山県,2023,1,343440.0,8190.0,confirmed,employee_count
34,広島県,2023,1,717450.0,23530.0,confirmed,employee_count
35,山口県,2023,1,252570.0,5070.0,confirmed,employee_count
36,徳島県,2023,1,134790.0,3260.0,confirmed,employee_count
37,香川県,2023,1,254460.0,8560.0,confirmed,employee_count
38,愛媛県,2023,1,306130.0,4620.0,confirmed,employee_count
39,高知県,2023,1,222970.0,1820.0,confirmed,employee_count
40,福岡県,2023,1,1509060.0,292630.0,confirmed,employee_count
41,佐賀県,2023,1,177840.0,8000.0,confirmed,employee_count
42,長崎県,2023,1,482690.0,17480.0,confirmed,employee_count
43,熊本県,2023,1,492810.0,38870.0,confirmed,employee_count
44,大分県,2023,1,557260.0,56090.0,confirmed,employee_count
45,宮崎県,2023,1,254700.0,8290.0,confirmed,employee_count
46,鹿児島県,2023,1,536060.0,17030.0,confirmed,employee_count
47,沖縄県,2023,1,2178450.0,161260.0,confirmed,employee_count
01,北海道,2023,2,3020340.0,602600.0,confirmed,employee_count
02,青森県,2023,2,266030.0,10810.0,confirmed,employee_count
03,岩手県,2023,2,385950.0,15800.0,confirmed,employee_count
04,宮城県,2023,2,646070.0,23810.0,confirmed,employee_count
05,秋田県,2023,2,184140.0,4420.0,confirmed,employee_count
06,山形県,2023,2,344880.0,16800.0,confirmed,employee_count
07,福島県,2023,2,726520.0,14990.0,confirmed,employee_count
08,茨城県,2023,2,523260.0,9450.0,confirmed,employee_count
09,栃木県,2023,2,701230.0,16250.0,confirmed,employee_count
10,群馬県,2023,2,774060.0,21060.0,confirmed,employee_count
11,埼玉県,2023,2,352630.0,7050.0,confirmed,employee_count
12,千葉県,2023,2,1957030.0,150650.0,confirmed,employee_count
13,東京都,2023,2,6933090.0,1829590.0,confirmed,employee_count
14,神奈川県,2023,2,1952890.0,100130.0,confirmed,employee_count
15,新潟県,2023,2,813470.0,37030.0,confirmed,employee_count
16,富山県,2023,2,249410.0,4330.0,confirmed,employee_count
17,石川県,2023,2,574710.0,24810.0,confirmed,employee_count
18,福井県,2023,2,201840.0,2310.0,confirmed,employee_count
19,山梨県,2023,2,419300.0,59490.0,confirmed,employee_count
20,長野県,2023,2,1536610.0,103420.0,confirmed,employee_count
21,岐阜県,2023,2,477860.0,34570.0,confirmed,employee_count
22,静岡県,2023,2,1549780.0,41910.0,confirmed,employee_count
23,愛知県,2023,2,1341290.0,83750.0,confirmed,employee_count
24,三重県,2023,2,511170.0,5250.0,confirmed,employee_count
25,滋賀県,2023,2,286280.0,17280.0,confirmed,employee_count
26,京都府,2023,2,1802810.0,347100.0,confirmed,employee_count
27,大阪府,2023,2,3408350.0,759480.0,confirmed,employee_count
28,兵庫県,2023,2,1025020.0,45220.0,confirmed,employee_count
29,奈良県,2023,2,172260.0,4610.0,confirmed,employee_count
30,和歌山県,2023,2,292640.0,9610.0,confirmed,employee_count
31,鳥取県,2023,2,140710.0,2190.0,confirmed,employee_count
32,島根県,2023,2,214820.0,1590.0,confirmed,employee_count
33,岡山県,2023,2,366550.0,7860.0,confirmed,employee_count
34,広島県,2023,2,727760.0,21390.0,confirmed,employee_count
35,山口県,2023,2,253540.0,4490.0,confirmed,employee_count
36,徳島県,2023,2,152780.0,3610.0,confirmed,employee_count
37,香川県,2023,2,275910.0,10680.0,confirmed,employee_count
38,愛媛県,2023,2,336280.0,5470.0,confirmed,employee_count
39,高知県,2023,2,245760.0,3680.0,confirmed,employee_count
40,福岡県,2023,2,1528720.0,292140.0,confirmed,employee_count
41,佐賀県,2023,2,177410.0,7110.0,confirmed,employee_count
42,長崎県,2023,2,512870.0,15050.0,confirmed,employee_count
43,熊本県,2023,2,548620.0,44540.0,confirmed,employee_count
44,大分県,2023,2,557360.0,64090.0,confirmed,employee_count
45,宮崎県,2023,2,291510.0,7250.0,confirmed,employee_count
46,鹿児島県,2023,2,583210.0,14180.0,confirmed,employee_count
47,沖縄県,2023,2,2495710.0,129680.0,confirmed,employee_count
01,北海道,2023,3,3066170.0,420820.0,confirmed,employee_count
02,青森県,2023,3,313680.0,9540.0,confirmed,employee_count
03,岩手県,2023,3,463050.0,9280.0,confirmed,employee_count
04,宮城県,2023,3,856900.0,21240.0,confirmed,employee_count
05,秋田県,2023,3,203360.0,2310.0,confirmed,employee_count
06,山形県,2023,3,376750.0,8310.0,confirmed,employee_count
07,福島県,2023,3,876930.0,11050.0,confirmed,employee_count
08,茨城県,2023,3,652900.0,13520.0,confirmed,employee_count
09,栃木県,2023,3,1083610.0,20720.0,confirmed,employee_count
10,群馬県,2023,3,897820.0,19730.0,confirmed,employee_count
11,埼玉県,2023,3,436150.0,9620.0,confirmed,employee_count
12,千葉県,2023,3,2592350.0,178020.0,confirmed,employee_count
13,東京都,2023,3,8034530.0,2586650.0,confirmed,employee_count
14,神奈川県,2023,3,2530700.0,186330.0,confirmed,employee_count
15,新潟県,2023,3,839840.0,21230.0,confirmed,employee_count
16,富山県,2023,3,300030.0,6570.0,confirmed,employee_count
17,石川県,2023,3,773760.0,49680.0,confirmed,employee_count
18,福井県,2023,3,262620.0,3800.0,confirmed,employee_count
19,山梨県,2023,3,624050.0,78890.0,confirmed,employee_count
20,長野県,2023,3,1408330.0,70540.0,confirmed,employee_count
21,岐阜県,2023,3,559560.0,42740.0,confirmed,employee_count
22,静岡県,2023,3,2042990.0,70010.0,confirmed,employee_count
23,愛知県,2023,3,1681810.0,132430.0,confirmed,employee_count
24,三重県,2023,3,743400.0,10500.0,confirmed,employee_count
25,滋賀県,2023,3,396740.0,16520.0,confirmed,employee_count
26,京都府,2023,3,2752050.0,685890.0,confirmed,employee_count
27,大阪府,2023,3,4175860.0,885440.0,confirmed,employee_count
28,兵庫県,2023,3,1356440.0,65870.0,confirmed,employee_count
29,奈良県,2023,3,201480.0,13510.0,confirmed,employee_count
30,和歌山県,2023,3,441010.0,14110.0,confirmed,employee_count
31,鳥取県,2023,3,214020.0,3710.0,confirmed,employee_count
32,島根県,2023,3,299440.0,2990.0,confirmed,employee_count
